   53.9406     2.6199    66.3985    -0.9298    -1.9656     1.8574  5442.1558 
   90.5003    13.8570    57.0377    -1.0382    -1.0435    -0.8161 18387.6836 
   19.6755    59.0904    42.0133     0.0469     1.6932    -1.1673 11256.2842 
   42.7136    65.6088    90.5559    -1.3242    -1.3973     1.5514 15372.2373 
    4.4051     0.6196    13.0267     0.3338    -1.8704     1.1770 21275.2461 
    4.1007    75.8594     6.8696     1.7840     1.5887     0.5563  4661.3457 
   13.6283    93.5052    92.1961    -0.6678     0.1038    -0.6316 21119.3125 
   44.9266    55.0264    29.5024     1.5056    -1.1746    -1.1977  1133.6760 
   35.7019     8.8439    66.0237    -0.3957    -1.6215     1.1620 24613.1504 
   12.7029    58.4755    83.5536    -1.3279    -0.6266     1.6169  2851.1431 
   24.0512    54.3305    30.0500    -0.4928    -0.0866    -1.1102 17745.8398 
    0.4312    56.4555    55.4606    -0.1857    -1.5407     1.3985  8249.4941 
   32.1171     5.0213    37.5327     0.7128    -1.4454    -1.8577  1981.4692 
   23.3287    82.6067     6.3785    -0.5587    -0.3567     1.5973 13208.8154 
   75.4170    80.3553    64.2398     1.9787    -0.6126     1.7716  9286.9473 
   82.5215    16.5359     8.1312     1.3181     0.9197     0.5437  7077.6299 
   84.4732    48.5548    61.3085    -1.3364     0.1430     1.9536 21102.3262 
   67.4413     2.3975    92.3352     1.6308     1.4002     1.9485  6700.4180 
   26.0863    88.6457    79.6369    -1.9399     0.7600    -0.2449   242.8944 
    3.6868    38.1666    38.1194     1.4483     0.1881    -0.1500 17290.2500 
   27.6938     9.8423    97.4715    -1.5133     0.3359     0.3512  7189.3433 
   11.9732    57.6212    13.1667     1.1766     0.4007    -1.7799 17546.1289 
   45.0229     4.2155    96.9862     0.8444     1.7145     1.0649 18153.1211 
   61.8623    20.4999    73.5841     0.6220     0.3467    -1.5319 12939.3447 
   13.3689    57.9540    20.9184    -0.3575     0.7118    -1.2644 13307.4180 
   26.1933    77.1699    81.9870    -0.4733    -0.6084     1.8061  4395.2480 
   94.8098     0.6556    87.7655    -0.4067    -1.8052     1.3901  2735.4448 
   97.7324    61.3748    83.5543     0.3838     1.2750     0.2855  6285.9463 
   40.5412    68.8418    76.9012     0.1564    -0.9282     1.9128 23743.1680 
   94.5920    16.2094    48.2023    -1.1686     1.7352    -0.7924 14737.9502 
   28.1704    25.3431    76.5328    -1.0808    -0.9601     0.5719 15703.1895 
   30.8698    49.0500    73.7545    -0.8559    -1.5830     0.2924 22049.2383 
   92.2995    14.4471    13.3407    -0.6864     1.3316     1.6097 21687.6680 
   10.0846    88.0614    81.7233    -1.8129    -1.8292    -0.8030  6365.4810 
   97.6501    60.1151    84.4137    -0.9672     1.4183     0.4379 12200.1680 
   11.4569    25.2448    11.6134    -0.3069     0.9718     1.4147 17732.2520 
   84.7196    42.6768    59.1260     1.0808     0.2850     0.8987  2464.9368 
   40.4128    62.7086    96.6104     0.0199     0.0308     1.1334 13793.5205 
   55.0408     8.2594    80.6360     0.1076     0.7350     0.6020 19627.8789 
   53.8327    25.9962    27.3122     0.6116     0.0496    -0.4430  1904.0933 
   25.5359    24.2936    78.5454    -1.5898     0.6788    -0.4931 21818.6367 
   24.0942    10.1380    97.1343     0.5803     0.9139     1.7498  3751.1274 
   23.6167    72.0785    70.1786     1.1463     1.2135     0.0326  7837.1240 
   48.7124    15.8643     9.8600    -1.8982    -0.3256    -0.5131 16958.6934 
   93.1016    76.0978    75.4511    -1.2545    -1.9843     0.1599  7223.2314 
   67.3617    91.6679    16.1675     1.6582    -1.9278    -1.4679 13990.7539 
   74.6526     7.0465    70.9675     1.9308     1.1650    -0.3542 19231.6836 
   59.4629    91.9607     8.2752    -1.6730    -1.6870    -1.2746  2680.1204 
   49.6856    55.3074    78.5553    -0.2885    -0.7438     0.1603 15356.1729 
   31.7966     8.0029    90.3176     1.9663     1.9868    -1.7406 22653.5801 
    1.4768    19.7869    46.5773     1.0452    -0.9267    -1.2982 18599.6367 
    5.9583    58.6910    51.3253     0.6168     0.0261     0.3840 18399.1270 
   58.4767    77.7357    84.3170    -1.6735    -0.6783     0.5149 12737.3799 
   64.4484    16.8787    12.3742     1.8498    -1.0047    -1.8923 23850.8574 
   24.5524     9.1769    86.0178    -0.9588    -0.8414    -0.6962   539.6223 
   55.7971    50.1399    76.5570     0.4702    -1.6468    -0.8847  6794.1548 
   59.4826    87.4828     0.7731    -1.2816     0.6087     1.4036  6530.3965 
   98.2617    47.9624    77.0711     0.5084     0.5936     1.5778 14738.8135 
   89.7226    92.1371    54.3587    -1.4290    -1.9474    -0.3849 10076.0449 
   30.2779    72.9715    42.4627     1.4430    -1.0755    -1.2392 11957.6064 
   31.9424    46.9020    75.0070     1.6570    -0.6246     1.0312  2346.0557 
   99.6034    60.8703    35.5058     1.9146    -1.6467    -1.4969 15143.8369 
   73.6737     2.0222    19.5306     0.5359     1.7664     0.9556 19417.8223 
   95.4734    14.2657    17.9755    -0.9699     1.4895     0.4175  2956.5752 
   10.3487    79.4578    59.6567    -0.3084    -0.9456    -0.6134  8428.9912 
   60.7447    10.4439    43.1002     0.4139     0.8526     1.1442 14553.3291 
   80.1469    91.1829    18.7887     0.1528     1.7282    -0.4672  4304.2080 
   87.3645    12.2085    94.8881     1.3135    -0.9410    -1.4855  2147.3184 
   13.7115    73.3017    20.4156    -1.0376     0.1104     1.2029 16587.7871 
   79.1195    14.7361     0.0671    -0.4054    -0.9928    -0.2733    53.0876 
   96.4943    21.7733    58.4257     1.0656    -1.4818     1.0886  7615.4277 
    6.1613    15.5336    47.6785     1.7410    -0.8903    -0.2973 19090.9570 
   54.2164    55.4303    84.9531     0.7171    -0.8507    -1.7853 22996.9883 
   81.4916    85.4410    58.3391     0.4244    -1.9929     0.3362   118.8112 
   25.3571     1.5735     0.6876    -1.1259    -1.0661     0.3645 24623.1211 
   36.3030    36.3276    28.9542    -0.3014     0.0744     1.0653  8997.5615 
   79.6033    19.1994    12.3541    -0.6472     0.9852     1.8923   436.8715 
    3.3617     2.6759    93.7354     1.3941     1.5247     0.0830 11366.0723 
   88.2939    10.4808    45.9395    -1.4540    -1.5178    -0.1349  8875.5713 
   35.4011     5.7404    33.9948     0.8682    -0.3173     0.5180  3542.1289 
   93.9292    39.5817    50.1588     0.9413     0.3512     0.5005  1838.0345 
   33.4108    59.8200     9.0996    -0.5291     0.4998    -1.8866  5406.4209 
   50.6127    54.9096    67.0900    -0.4437     0.6156    -1.4788 13139.3809 
   77.4446    59.6566    88.0598    -1.4862     0.6159    -1.1178 21137.4668 
    7.4650    85.0035    98.7184    -1.9442    -1.0166    -0.0449 18731.6660 
   83.3664    11.3900    82.2788    -1.3289     0.8484     1.6551 13387.3926 
   33.7059    94.2135    75.1753     1.3727    -0.0351    -0.3094  5806.2773 
   14.5134    55.2947    75.7826     1.6783    -1.4019     0.5537  1200.9478 
   80.3484    85.8970    89.3537     1.5125     0.8360     1.5229 22301.9082 
   95.4858    36.9492    64.1343     1.1541    -0.0664    -0.1435 23907.3223 
   19.5492    37.7915    49.1789     0.1302    -0.7198    -1.0258  9393.3877 
   81.1281    66.6193    60.7987     1.8257    -1.1234    -0.5367 21899.8906 
   36.8655     0.4237    92.4034    -1.3114     1.4528     1.2703  1256.8333 
   57.2213    69.8291    94.2350     0.1083    -1.7289     0.3348  7889.8169 
   55.1174     4.7823    27.1886     0.9867    -0.2970     1.0547  6980.3975 
   74.5789     0.7215    65.4951     0.2283     0.6936    -0.9482 12837.1094 
   89.2550    62.8751    38.9480    -0.9552     0.5320    -0.7459 10833.5820 
   49.6196    13.1084    48.3617    -1.7264     1.3175    -0.2961 14887.0010 
   89.7157     0.9659    91.1073    -0.2067    -1.7701    -1.2682  4874.9155 
   48.3221    94.6632    47.4213    -1.0840     1.8154    -1.4833 19651.9688 
   62.7256    39.2102    29.9563     0.0792    -1.9166     0.7562 19525.2578 
   65.3841     0.2557    21.4354    -1.3999    -1.4654     0.7919  5461.1484 
   96.3014    12.3936    81.3926     1.4407    -1.4656     0.9000  7712.5503 
   19.1078    90.7957    50.3499     0.6972     1.4184     1.9108 22582.6953 
   80.8437    10.6875    68.9387    -0.2572    -0.0041     1.9558 23887.4785 
   51.9830    67.7993    73.6509    -1.3053     0.7222     1.8035  8092.7021 
   81.4190    64.8833    54.2154     1.1088     1.0911    -0.5757 15934.3887 
   90.6365     8.1079    94.5878    -1.6102     1.9561    -0.2025 19293.5215 
   84.3625    42.7087    67.5049     0.6082     0.1358    -0.5423  2193.8740 
    3.2939    35.3385     4.3254     0.2111    -1.8745     1.1191 18161.0117 
   71.1927    73.0626     5.0149     0.1045    -0.4822     0.3692  7583.0415 
   15.2229    94.8383    94.0697    -1.7656    -1.8822     1.5463  3900.9243 
    1.8497    33.5951    92.7778     1.4485     1.0522     0.4113 12854.5908 
   29.7001    96.7262    60.1939    -0.6802    -0.7174     0.5808 22067.7441 
   35.2025    42.4956    60.9150    -1.7442    -1.3777     0.6372 14751.7324 
   53.5042    25.1601    89.3391     0.7491    -1.2001     1.3364 18646.6582 
   22.9445    72.0663    90.1903    -1.0082    -1.7735     1.3187  2751.6025 
   81.9652    43.2508    62.4248    -1.5334    -0.4009    -1.0953 11164.8438 
   72.0416    87.1379    32.9304    -1.7102    -0.8147     1.7538  3409.8193 
   45.1918    59.7753    72.6462     1.9478     1.3974     0.4794 16855.8008 
    4.9338    45.3941    42.0098    -0.8849    -1.3016    -0.7120 13168.1357 
   23.1218    15.1683    63.6790    -1.7965     0.3368    -0.9559  4188.1025 
   98.3960    48.7224    61.4118     0.8175    -0.5656     1.7737 19420.4160 
   65.4938    88.1875    91.3209    -1.5726    -0.0815     0.5587  2345.3989 
   32.8982    25.9525    76.8048    -0.4867     0.8539    -1.2474 16427.5684 
   88.8070    51.0148    18.3828    -1.5228     0.6473     1.2825  4253.9741 
   24.6021     8.1655    33.7683    -1.0801     0.2755     1.8072 23358.9121 
   92.7481    89.5222    71.1173     0.3297     1.1084     0.4975 17231.8691 
   25.6725    26.4054    78.3091     0.3428     0.0943     0.2046 24100.6602 
   23.7044    73.9285    62.1129    -1.4995    -1.0023     1.2198  6110.0630 
   91.1263    62.5575    41.4562    -1.3709     0.8289     1.0090  9681.6260 
   27.6108    70.4045    32.1622    -1.1856     0.3971    -1.8688 19650.2051 
   37.6365    65.7177    47.5283     0.5324     1.6849    -0.9665  5469.9302 
   44.4810    80.9512    18.2824     0.7274     0.1952     1.2158 20174.2129 
   79.8230    60.8910     5.1371     0.8380    -1.0621    -0.1363 21669.4551 
   94.1714    21.8177    25.4043    -1.1287     1.6889     0.3027 10535.2949 
   52.1490    60.8459    20.7420     1.5914    -0.9375     0.7308 13273.6484 
   18.6868    94.1077    74.9743     0.5267     1.0024     1.7303  7838.3066 
   29.9387    73.6519    12.0501    -1.6095    -0.6183    -1.3125 20177.7715 
   57.9914    63.7804    67.3889     0.0865     1.4239     1.7117 18486.2773 
   77.8204    50.3597    16.0863    -0.8012    -1.5518    -0.5269  4938.7534 
   37.7693     5.0986    72.8496     0.2582     1.9683    -0.0870  4905.9834 
   74.2652    41.0806    50.9772    -1.8318    -1.4107     0.5211  3491.3928 
   49.2755    80.2144    94.6767    -1.7093    -0.2402     0.4826 14857.4414 
   29.5930    54.8588    33.3749    -1.7035    -1.7913    -0.0216  9345.7246 
   16.4241    86.2894    57.1379     0.1677     1.6555    -0.8005  2662.3943 
   90.5943    77.8114    30.2735     0.5944    -1.2443     1.2500 17265.8477 
   33.6246    44.2779    83.0290     1.3160    -1.0203     1.1082 22541.7500 
   68.4872    39.7712    49.5968     1.9232     1.7852     1.3189  1373.4202 
   99.8484    32.4328    42.8766    -1.3491    -1.2511    -1.9994 17616.5039 
   10.1103    30.0020    81.1156    -1.9718    -1.6875    -1.5444 16391.0352 
   26.7055    92.6398    34.6275     0.4132    -0.5233    -1.2937 10807.5557 
   61.4100    95.3621    33.3972    -0.8041    -0.5947     1.3198  6994.3696 
   29.7632    65.9656    33.4712    -0.8155     1.9359     1.0539 11471.0625 
   17.1207    76.3622    16.3503    -0.9108    -1.7454     1.8986  6983.8994 
   14.1777     8.8550    93.4997    -0.3647    -1.9402    -0.8749   303.3357 
   38.4124    45.7838    44.4436     1.9929    -0.3542     1.1136  7429.9248 
   76.2791    60.8348    57.6972    -1.7583    -0.9280     1.6467  8913.5195 
   25.1989    67.5161    81.5383    -0.3072    -0.2449     1.9155 17387.6328 
   50.2425    95.3544    97.4861     0.5768    -1.8316     1.6394  1325.8644 
    5.7041    19.1131     6.5168    -0.2353     0.5959     0.0384 10984.7578 
    6.0428    28.8012    73.6587     1.2929     1.5854    -0.7458 22091.0723 
   16.4364    22.5242    24.0184    -0.3346     1.6016    -1.7777 20988.7031 
   33.9186     3.4453    53.5053     1.3664     1.9520     0.0397 12145.3467 
    3.0091    41.9773    53.8848    -1.6515     0.4436     0.4161 13207.4688 
   25.9874    11.3620    96.7689    -0.7188    -0.3935     0.8171  3588.0015 
   29.7991     1.7835     2.7163    -0.1506    -1.0277    -0.9306 21967.6953 
   14.3481    32.2914    71.8256    -0.0693    -0.5705    -0.9868  8106.9624 
   34.5364    76.3224    81.0092    -0.4982    -1.2680    -0.6042 11564.7070 
   79.3902    95.2957    99.0887    -1.7849    -1.7337     1.8343  9351.9180 
   46.8209    66.2852    51.7597     1.0648     0.7228     0.1790  5713.8950 
   92.3766    81.2106    10.7264    -1.7310    -1.4599     1.3021 13747.8369 
   49.2386     7.8829    87.4192     1.3510     1.3682     0.7371  5330.1333 
    2.5050     3.3225    67.5794     1.2758     1.9447     0.6667 21818.2051 
    5.2760    62.5257    24.6805     0.0839    -0.8476     1.0576  7179.2476 
   96.8797    30.9161    51.5726     1.5702    -1.5149     0.4920 23995.2227 
   25.6288    44.8509    50.9722     0.9947     0.1094    -0.4643 14660.5996 
   36.9391     6.8199    79.9629    -0.4222    -1.5943    -0.0983  5334.8394 
    8.7607    14.2104     8.6122    -1.4385     1.0694    -0.6683 16533.4043 
    5.5469     9.7328    94.8506    -1.9029    -0.3740    -0.1431 22920.7129 
   52.7758     8.7221    87.6637     1.1362     0.1429    -0.4546 13317.9824 
    6.3068    77.0274    11.9143    -0.2702     1.3539     1.6751 20672.4824 
   93.9897    39.4196     4.0293    -1.8900     0.1452    -1.4943  4196.7676 
   30.3659    45.9341    82.9207    -0.5635     0.2267     1.1109  9584.8701 
   96.3160    24.1945    30.0223    -0.0363    -0.6833    -1.2926  6874.0664 
   86.4896    56.3221    80.7682     1.7119    -0.6660     1.7073  9010.5371 
   17.1968    84.5598    18.7321    -1.5525    -1.0408    -1.0895  3484.2153 
   77.6093    35.4028    30.7239    -1.6810     1.2535    -1.4542 10972.0205 
   37.0039    91.4159    82.2276    -0.6672    -1.3756    -1.5100 20602.9082 
   48.5270    29.9360     9.9079    -0.5993     1.4503     1.6270  6953.2139 
   19.6075    83.3586    63.8550    -0.5278     0.7167     1.3035 11997.6807 
   91.8978     5.3484    61.9276     0.7803    -0.3699     1.7061 19370.5586 
   22.0882     6.2961    21.3703     0.3637     1.9085    -1.8561 23103.0176 
   13.3224    15.8478    74.8237     0.4740    -0.1687     1.3893 24216.4844 
   32.0417    75.4077    24.6788     0.0660     0.3507     1.5414 22113.3691 
   26.6847    71.1209    36.4442    -1.2567     1.0588     1.9349 22022.3691 
   17.2206    91.0233    65.5717    -0.4276     1.8928     1.4777 24600.2480 
   95.0315    90.5399    90.8131    -1.6658    -1.7445     0.6255 17550.8281 
   52.1714    50.3683    67.0693     1.3685    -0.9690     1.6699  8965.5918 
   84.5423    80.2818    24.3158    -1.5509     0.0561     0.4304  7452.3643 
   27.8720    59.1318    17.8989    -0.1963     0.0062     1.3388 21100.3594 
   47.4746    70.4127    82.8024    -0.2998     0.4381     0.9446 12714.9893 
   67.3402    39.2522    21.0633    -1.2195     1.5848     1.5253   931.1943 
   15.3966    79.8806    39.5871     1.9976     0.4065     0.5561  2791.4795 
   11.5651    24.6630    40.9754    -0.4225     1.3518     0.3550 21132.4395 
   33.9500    42.3450    68.9312     1.2570    -1.4897     0.0693  5982.6465 
   73.7102    25.3491    74.7905    -0.3580     0.5841     1.8342 15140.5205 
   54.2219    83.9863    64.2869     0.7847     0.5547    -1.8450 17389.3652 
   24.0293    67.7770    80.7234    -0.5762     1.6976    -1.1320 18757.8906 
   76.2349    80.5731    59.5613    -1.5926    -1.0833    -0.8603 22902.3574 
   35.6756    80.2262    15.5400    -1.6246    -1.7770     1.6132 12609.0732 
   70.1766    86.1844    10.9984    -1.0241     0.8068     1.0114 23504.2773 
   34.0376    79.1592    63.5746     0.3227    -0.1226    -0.2281 23415.3398 
   39.3762    65.9967    68.6929    -1.3756    -0.1372    -0.8698  6449.0049 
   69.4878    56.7468    17.4054    -1.7935    -0.5211    -0.6822  3637.3176 
   42.5482    23.2760    64.9856    -1.4910    -1.6216     1.0394  9280.8398 
   79.6311    51.2692    31.1405    -1.4533    -0.7829     1.7886 17933.9160 
   77.3646    39.0130    65.3970    -1.3304    -1.7996    -0.6364  8087.9985 
   51.5794    62.3442    58.1480    -1.1573    -1.2364     1.0221  6557.6523 
   56.0639     8.4989    40.7799     1.9445    -0.7290    -1.7694  2834.2019 
   41.2353    81.7494    48.4602    -1.1653    -0.6793     1.1840  8633.7900 
   63.4469    74.3157     6.2708    -0.3675    -1.4669     0.8667 14388.0967 
   18.3383     5.7578    89.9044     0.7967     0.7241    -0.0779 22746.2324 
   87.1929    23.6059    17.2155    -0.2697    -0.7158     0.3198 10467.1924 
   63.8797    63.7609    53.2056    -1.7954    -0.1796    -1.9334  6495.3716 
   78.5288    81.2664    60.5166    -0.3210     0.2233     0.6715 20696.8047 
   68.9107    38.4553    40.3396     1.4900    -0.2315    -0.7902 14291.6914 
   12.3151    78.2964    48.1517     1.9803    -1.9239     0.6147 10691.1797 
   34.0070    23.3626    84.6335     1.9155     1.4849    -0.4864   750.4451 
   32.6337    39.5048    28.9833    -1.5535    -1.1692     1.5800 13284.5488 
   76.3532    56.2874    35.9254    -0.1894     1.7897     1.0506  8128.2490 
   38.9558     6.5090    89.6798     0.0508     1.3922    -0.4867 12694.6973 
   86.7076     3.1987    93.5435    -1.1714    -0.9375     1.1271  4650.3423 
   13.6849    16.0161    21.6031    -0.1473     0.2208     0.0235 14370.2744 
   76.2921    40.0863    10.6193     0.1058     1.8549    -0.1382 24477.3184 
   91.1164    22.8097    30.4223    -0.7971    -0.8272    -1.1959 20335.7441 
   14.1241    57.9335    32.1218    -1.9667     0.4453    -0.9734  5386.6030 
   87.6936     3.8423    40.1478    -1.9449    -1.2057     0.4700 11924.2480 
   75.3792    12.3373     5.1781     0.0668     0.0969    -1.3681  1079.1350 
   48.7974    62.3421     2.2258    -0.4034     1.4061    -0.6941 17496.4766 
   14.4706    52.7501    51.3289    -0.8562    -1.5727     1.3380  7356.6279 
   71.8158     9.1159    50.9729     0.3804    -1.4817     1.6448 15221.9414 
   32.8165    52.8716     8.5848    -1.6722     0.6084    -1.4495 14966.7295 
   17.6327    29.5602    64.1835     0.6572     1.6761     0.6564  1585.9446 
   77.0542    99.0574    76.3297     1.6610     0.0723    -0.8937  5029.8765 
   62.4911    11.1092    49.5460    -0.6277    -1.1910    -1.9792 23454.0664 
   33.1833    91.6396    54.7040     0.6400    -0.2195     0.5316 18548.8867 
    9.7203    77.0516    34.0625    -0.9059    -1.7355     1.9298 23445.7363 
   98.5142    64.6552     0.1267     1.0227     0.5485     1.0583 16773.2812 
   15.5200     4.1150    87.2126     1.1204    -1.3910    -0.5297  3079.5022 
   35.4494    37.2776     6.1343     0.7453    -0.8433     0.4335  8658.1436 
   73.4285    24.1271     8.8281     1.3260    -1.9529    -0.2844  2625.4299 
    7.7906    41.1365     4.2847    -1.7478    -1.7683    -1.8235 20468.2812 
   69.5042    80.8678    48.9663     1.4010     1.3993    -0.5528 15758.8418 
    0.2070    72.9375    75.3534    -0.5737    -1.5914     1.2595  1072.2700 
   39.1324    42.3260    38.9217    -1.4976     0.6581    -0.0900 23927.4238 
   67.6318    90.6404     6.2114     1.0169    -0.7289    -1.5802 20431.7773 
   37.5686    14.9075    63.6002    -1.7171     1.8310    -1.4973 23024.2676 
   80.7580    48.7454    55.1324     1.2386    -1.1327    -0.7806  4155.3506 
   31.8980    11.9735    20.9105     0.8412     0.1720     0.3933 20897.8203 
   20.7525     7.5819    79.3010     1.5354     1.9289     1.4205 15951.6494 
   29.9991    96.0085    45.5337     0.7027    -1.5634    -1.6346 18660.1230 
    6.6912    21.7004    66.7376     1.4980     0.8178    -1.1252 17103.5742 
   92.1287    52.3558    85.0357    -1.0389     0.5732    -1.7622 23764.2715 
   18.6287    65.7783    78.6484    -0.4248     0.9344     0.3180  6941.3691 
   71.5825    43.4617    91.5721    -1.9367    -0.4212    -0.5158 17287.3262 
   50.3862    46.2397    43.7898     0.2831     0.7176    -1.5789 11131.6572 
   38.3859    32.3974    12.9409    -0.7794     1.3901     1.9191 13635.3311 
   49.0825     3.9228    49.5984     0.7084     0.7880    -0.8701  1773.1162 
   43.0613    86.1961    34.8579    -1.4142    -0.8137    -0.9428  4056.3606 
   69.1281    63.5358    85.3747    -1.2194    -1.6090    -0.8334 19147.9121 
   77.7157    39.6919    21.1183    -1.3559     0.8836    -0.6376 11654.0547 
   56.8425    32.0358     1.1575    -1.7630    -0.5617     0.0302 18409.0527 
    5.6597    79.0027    80.7287    -0.0512     0.6080    -1.3765 15841.2207 
   94.8568    42.0166    79.5903     0.5594    -1.7779     0.5986 20874.7871 
   15.3279    94.1296    60.0908     1.7217    -0.6471     1.2484  2286.2971 
    5.9108    15.2683    55.7614     0.5101    -0.1078     0.2768 17169.5566 
   83.2627     7.6749    42.3144     1.5569     1.4671    -1.0783  9410.8662 
   51.8766    38.6297     1.0083    -0.1307     1.2259     1.2239  2679.5505 
   86.1988    45.5637    94.2173    -1.9389    -0.4123     0.1723 23642.5723 
   73.5149    35.5172     3.7155     1.1770     0.0314     0.3791 10544.7236 
   98.0895    16.3958    10.8571     1.2541    -1.0372     0.1269 17568.6621 
   10.7484    76.2147     7.9181     0.5050    -1.4062    -1.6429  2339.5774 
   95.4907    89.5251    20.0765     1.2676    -0.5964    -1.4282 20804.0508 
   74.7822    68.6020    77.7865    -0.0681    -1.8352     1.2601  6930.6748 
   54.9047    40.9789    69.9016     0.1198     0.2950     1.2303  8586.6152 
   81.4455    33.9303     4.6211     1.6878    -1.5942    -1.4984 13704.7227 
   24.9893    21.4657    64.1772    -1.1808    -1.5604     1.3701   542.3840 
   46.0797    98.5476    85.3857    -1.1655     0.6860     0.5269 17289.7344 
   71.2688    44.6742    96.8816    -0.9531     1.4261     0.6713 19791.9199 
   43.0278    47.5419    13.5141    -1.0211     1.2589    -1.2746  4166.7988 
   91.6171    30.6745    71.4861    -1.3357     0.0856    -0.5735  9271.6133 
   63.1310    19.9170    39.2560    -1.6316    -1.2614    -1.0143  7518.1284 
   85.6142    87.8140    99.2314     0.2753    -0.7005     1.8445 20764.0977 
   18.1413    62.8963    62.2241     0.4468    -1.5825     1.0295 21410.5918 
   91.9104    93.8735     2.3096     1.3411    -1.0181     0.9518    33.4947 
   76.6881     9.4590    37.2204    -0.4072    -0.8250     1.0591 12257.4238 
   47.8405     1.1181    79.1022    -0.6618     1.5573     1.1333 22584.4062 
   21.4203    74.4467    73.3940    -0.4175    -0.5063    -0.5753   182.6656 
   47.7813    11.3563    86.3730    -0.4123    -1.7908     1.5473  5804.8213 
   29.7777    62.4782    23.3533    -1.7414     0.8775     0.4229 11571.2041 
    1.3132    37.0501    95.3145    -0.0339    -0.4733     0.9767 20652.0996 
   27.1004    52.7504    72.9460    -0.0592    -0.9121    -0.1464 22020.5664 
   64.5402    81.9581    88.8129    -1.5071     1.7326     1.0074 13003.2900 
   98.5442    63.8686    75.2324    -0.8671    -0.9461     1.9434  8696.9014 
   98.2840    59.1594    81.0724     1.9839     1.8484     1.0555 12187.7168 
   34.3778    50.8036    31.3593     0.4591    -1.8578    -1.8278  2499.7141 
   30.7511    50.6453    98.0811     1.8117    -0.6959     1.4758  1903.1815 
   25.9179    62.0800    59.6259    -1.0215    -0.9621    -0.6057 13195.9736 
   52.2954    33.4440    87.5715     0.0232     1.7041     0.7458 12544.1406 
   88.8130    45.0309    98.9274    -1.0724     1.8334    -0.7885 21167.2305 
   99.3885    34.5920    94.6678    -0.7944     1.4095     1.7100  6357.7397 
   17.8408    79.6430    33.0437    -0.2497    -0.3311     1.7068 17055.1719 
   67.6715    27.5279    21.0046    -1.2013     0.4389    -1.6570 17636.5801 
   53.5754    77.2200    20.7229    -0.3045    -1.1100    -1.2140 16394.7812 
   18.0854    49.9370    50.2481    -1.3010     1.3812    -0.2034 11903.3906 
   69.7663    37.6647    73.0445     1.5043    -1.3077    -1.7565  7841.4253 
   59.0307    98.7578    99.5864    -0.9319    -0.9486    -1.1764 11667.2861 
   87.2576    29.1671    17.2155    -0.3667    -1.7445    -0.4825 20805.3535 
   28.6379    57.5887    48.8005    -0.1311    -1.6990     1.9619 16049.2930 
   92.0547    43.9644    11.8107     0.4728     1.2652     1.3942 12357.0029 
   98.9369    90.9435    80.7937     0.3187     1.5881     1.2152 21167.4375 
